environment,seed,timesteps,episode_return,episode_length
Standard,42,29701,237.0,237
Standard,42,30015,314.0,314
Standard,42,30384,369.0,369
Standard,42,30971,587.0,587
Standard,42,31971,1000.0,1000
Standard,42,32971,1000.0,1000
Standard,42,33778,807.0,807
Standard,42,34135,357.0,357
Standard,42,34495,360.0,360
Standard,42,35495,1000.0,1000
Standard,42,36495,1000.0,1000
Standard,42,37495,1000.0,1000
Standard,42,38495,1000.0,1000
Standard,42,39495,1000.0,1000
Standard,42,40495,1000.0,1000
Standard,42,40667,172.0,172
Standard,42,41667,1000.0,1000
Standard,42,42667,1000.0,1000
Standard,42,43667,1000.0,1000
Standard,42,44331,664.0,664
Standard,42,45331,1000.0,1000
Standard,42,46331,1000.0,1000
Standard,42,47331,1000.0,1000
Standard,42,47788,457.0,457
Standard,42,48788,1000.0,1000
Standard,42,49554,766.0,766
Standard,42,50554,1000.0,1000
Standard,42,51554,1000.0,1000
Standard,42,52554,1000.0,1000
Standard,42,53554,1000.0,1000
Standard,42,54554,1000.0,1000
Standard,42,55554,1000.0,1000
Standard,42,56554,1000.0,1000
Standard,42,57554,1000.0,1000
Standard,42,58554,1000.0,1000
Standard,42,59554,1000.0,1000
Standard,42,60554,1000.0,1000
Standard,42,61554,1000.0,1000
Standard,42,62554,1000.0,1000
Standard,42,63554,1000.0,1000
Standard,42,64554,1000.0,1000
Standard,42,65554,1000.0,1000
Standard,42,66554,1000.0,1000
Standard,42,67554,1000.0,1000
Standard,42,68554,1000.0,1000
Standard,42,69554,1000.0,1000
Standard,42,70554,1000.0,1000
Standard,42,71554,1000.0,1000
Standard,42,72554,1000.0,1000
Standard,42,73554,1000.0,1000
Standard,42,74554,1000.0,1000
Standard,42,75554,1000.0,1000
Standard,42,76554,1000.0,1000
Standard,42,77554,1000.0,1000
Standard,42,78554,1000.0,1000
Standard,42,79554,1000.0,1000
Standard,42,80554,1000.0,1000
Standard,42,81554,1000.0,1000
Standard,42,82554,1000.0,1000
Standard,42,83554,1000.0,1000
Standard,42,84554,1000.0,1000
Standard,42,85554,1000.0,1000
Standard,42,86554,1000.0,1000
Standard,42,87554,1000.0,1000
Standard,42,88554,1000.0,1000
Standard,42,89554,1000.0,1000
Standard,42,90554,1000.0,1000
Standard,42,91554,1000.0,1000
Standard,42,92554,1000.0,1000
Standard,42,93554,1000.0,1000
Standard,42,94554,1000.0,1000
Standard,42,95554,1000.0,1000
Standard,42,96554,1000.0,1000
Standard,42,97554,1000.0,1000
Standard,42,98554,1000.0,1000
Standard,42,99554,1000.0,1000
Standard,42,100554,1000.0,1000
Standard,42,101554,1000.0,1000
Standard,42,102554,1000.0,1000
Standard,42,103554,1000.0,1000
Standard,42,104554,1000.0,1000
Standard,42,105554,1000.0,1000
Standard,42,106554,1000.0,1000
Standard,42,107554,1000.0,1000
Standard,42,108554,1000.0,1000
Standard,42,109554,1000.0,1000
Standard,42,110554,1000.0,1000
Standard,42,111554,1000.0,1000
Standard,42,112554,1000.0,1000
Standard,42,113554,1000.0,1000
Standard,42,114554,1000.0,1000
Standard,42,115554,1000.0,1000
Standard,42,116554,1000.0,1000
Standard,42,117554,1000.0,1000
Standard,42,118554,1000.0,1000
Standard,42,119554,1000.0,1000
Standard,42,120554,1000.0,1000
Standard,42,121554,1000.0,1000
Standard,42,122554,1000.0,1000
Standard,42,123554,1000.0,1000
Standard,42,124554,1000.0,1000
Standard,42,125554,1000.0,1000
Standard,42,126554,1000.0,1000
Standard,42,127554,1000.0,1000
Standard,42,128554,1000.0,1000
Standard,42,129554,1000.0,1000
Standard,42,130554,1000.0,1000
Standard,42,131554,1000.0,1000
Standard,42,132554,1000.0,1000
Standard,42,133554,1000.0,1000
Standard,42,134554,1000.0,1000
Standard,42,135554,1000.0,1000
Standard,42,136554,1000.0,1000
Standard,42,137554,1000.0,1000
Standard,42,138554,1000.0,1000
Standard,42,139554,1000.0,1000
Standard,42,140554,1000.0,1000
Standard,42,141554,1000.0,1000
Standard,42,142554,1000.0,1000
Standard,42,143554,1000.0,1000
Standard,42,144554,1000.0,1000
Standard,42,145554,1000.0,1000
Standard,42,146554,1000.0,1000
Standard,42,147554,1000.0,1000
Standard,42,148554,1000.0,1000
Standard,42,149554,1000.0,1000
Standard,42,150554,1000.0,1000
Standard,42,151554,1000.0,1000
Standard,42,152554,1000.0,1000
Standard,42,153554,1000.0,1000
Standard,42,154554,1000.0,1000
Standard,42,155554,1000.0,1000
Standard,42,156554,1000.0,1000
Standard,42,157554,1000.0,1000
Standard,42,158554,1000.0,1000
Standard,42,159554,1000.0,1000
Standard,42,160554,1000.0,1000
Standard,42,161554,1000.0,1000
Standard,42,162554,1000.0,1000
Standard,42,163554,1000.0,1000
Standard,42,164554,1000.0,1000
Standard,42,165554,1000.0,1000
Standard,42,166554,1000.0,1000
Standard,42,167554,1000.0,1000
Standard,42,168554,1000.0,1000
Standard,42,169554,1000.0,1000
Standard,42,170554,1000.0,1000
Standard,42,171554,1000.0,1000
Standard,42,172554,1000.0,1000
Standard,42,173554,1000.0,1000
Standard,42,174554,1000.0,1000
Standard,42,175554,1000.0,1000
Standard,42,176554,1000.0,1000
Standard,42,177554,1000.0,1000
Standard,42,178554,1000.0,1000
Standard,42,179554,1000.0,1000
Standard,42,180554,1000.0,1000
Standard,42,181554,1000.0,1000
Standard,42,182554,1000.0,1000
Standard,42,183554,1000.0,1000
Standard,42,184554,1000.0,1000
Standard,42,185554,1000.0,1000
Standard,42,186554,1000.0,1000
Standard,42,187554,1000.0,1000
Standard,42,188554,1000.0,1000
Standard,42,189554,1000.0,1000
Standard,42,190554,1000.0,1000
Standard,42,191554,1000.0,1000
Standard,42,192554,1000.0,1000
Standard,42,193554,1000.0,1000
Standard,42,194554,1000.0,1000
Standard,42,195554,1000.0,1000
Standard,42,196554,1000.0,1000
Standard,42,197554,1000.0,1000
Standard,42,198554,1000.0,1000
Standard,42,199554,1000.0,1000
Standard,42,200554,1000.0,1000
Standard,43,8,8.0,8
Standard,43,11,3.0,3
Standard,43,28,17.0,17
Standard,43,34,6.0,6
Standard,43,46,12.0,12
Standard,43,52,6.0,6
Standard,43,59,7.0,7
Standard,43,65,6.0,6
Standard,43,69,4.0,4
Standard,43,84,15.0,15
Standard,43,94,10.0,10
Standard,43,99,5.0,5
Standard,43,107,8.0,8
Standard,43,124,17.0,17
Standard,43,135,11.0,11
Standard,43,157,22.0,22
Standard,43,164,7.0,7
Standard,43,171,7.0,7
Standard,43,184,13.0,13
Standard,43,196,12.0,12
Standard,43,201,5.0,5
Standard,43,216,15.0,15
Standard,43,223,7.0,7
Standard,43,229,6.0,6
Standard,43,236,7.0,7
Standard,43,240,4.0,4
Standard,43,245,5.0,5
Standard,43,249,4.0,4
Standard,43,253,4.0,4
Standard,43,256,3.0,3
Standard,43,267,11.0,11
Standard,43,285,18.0,18
Standard,43,293,8.0,8
Standard,43,303,10.0,10
Standard,43,308,5.0,5
Standard,43,315,7.0,7
Standard,43,323,8.0,8
Standard,43,332,9.0,9
Standard,43,340,8.0,8
Standard,43,357,17.0,17
Standard,43,361,4.0,4
Standard,43,368,7.0,7
Standard,43,374,6.0,6
Standard,43,382,8.0,8
Standard,43,385,3.0,3
Standard,43,391,6.0,6
Standard,43,400,9.0,9
Standard,43,407,7.0,7
Standard,43,418,11.0,11
Standard,43,422,4.0,4
Standard,43,427,5.0,5
Standard,43,433,6.0,6
Standard,43,446,13.0,13
Standard,43,451,5.0,5
Standard,43,457,6.0,6
Standard,43,469,12.0,12
Standard,43,475,6.0,6
Standard,43,479,4.0,4
Standard,43,489,10.0,10
Standard,43,501,12.0,12
Standard,43,516,15.0,15
Standard,43,526,10.0,10
Standard,43,535,9.0,9
Standard,43,541,6.0,6
Standard,43,545,4.0,4
Standard,43,550,5.0,5
Standard,43,555,5.0,5
Standard,43,565,10.0,10
Standard,43,571,6.0,6
Standard,43,575,4.0,4
Standard,43,579,4.0,4
Standard,43,589,10.0,10
Standard,43,593,4.0,4
Standard,43,604,11.0,11
Standard,43,655,51.0,51
Standard,43,659,4.0,4
Standard,43,669,10.0,10
Standard,43,676,7.0,7
Standard,43,683,7.0,7
Standard,43,687,4.0,4
Standard,43,694,7.0,7
Standard,43,698,4.0,4
Standard,43,703,5.0,5
Standard,43,714,11.0,11
Standard,43,719,5.0,5
Standard,43,730,11.0,11
Standard,43,738,8.0,8
Standard,43,743,5.0,5
Standard,43,749,6.0,6
Standard,43,759,10.0,10
Standard,43,768,9.0,9
Standard,43,774,6.0,6
Standard,43,777,3.0,3
Standard,43,782,5.0,5
Standard,43,795,13.0,13
Standard,43,799,4.0,4
Standard,43,806,7.0,7
Standard,43,821,15.0,15
Standard,43,829,8.0,8
Standard,43,834,5.0,5
Standard,43,841,7.0,7
Standard,43,861,20.0,20
Standard,43,868,7.0,7
Standard,43,877,9.0,9
Standard,43,881,4.0,4
Standard,43,887,6.0,6
Standard,43,894,7.0,7
Standard,43,904,10.0,10
Standard,43,910,6.0,6
Standard,43,915,5.0,5
Standard,43,926,11.0,11
Standard,43,936,10.0,10
Standard,43,945,9.0,9
Standard,43,949,4.0,4
Standard,43,954,5.0,5
Standard,43,961,7.0,7
Standard,43,968,7.0,7
Standard,43,974,6.0,6
Standard,43,979,5.0,5
Standard,43,987,8.0,8
Standard,43,995,8.0,8
Standard,43,1000,5.0,5
Standard,43,1017,17.0,17
Standard,43,1029,12.0,12
Standard,43,1033,4.0,4
Standard,43,1039,6.0,6
Standard,43,1044,5.0,5
Standard,43,1050,6.0,6
Standard,43,1055,5.0,5
Standard,43,1064,9.0,9
Standard,43,1068,4.0,4
Standard,43,1072,4.0,4
Standard,43,1077,5.0,5
Standard,43,1086,9.0,9
Standard,43,1089,3.0,3
Standard,43,1101,12.0,12
Standard,43,1107,6.0,6
Standard,43,1111,4.0,4
Standard,43,1126,15.0,15
Standard,43,1133,7.0,7
Standard,43,1141,8.0,8
Standard,43,1149,8.0,8
Standard,43,1157,8.0,8
Standard,43,1167,10.0,10
Standard,43,1174,7.0,7
Standard,43,1180,6.0,6
Standard,43,1184,4.0,4
Standard,43,1192,8.0,8
Standard,43,1197,5.0,5
Standard,43,1210,13.0,13
Standard,43,1214,4.0,4
Standard,43,1234,20.0,20
Standard,43,1240,6.0,6
Standard,43,1246,6.0,6
Standard,43,1253,7.0,7
Standard,43,1256,3.0,3
Standard,43,1262,6.0,6
Standard,43,1265,3.0,3
Standard,43,1269,4.0,4
Standard,43,1282,13.0,13
Standard,43,1292,10.0,10
Standard,43,1296,4.0,4
Standard,43,1306,10.0,10
Standard,43,1317,11.0,11
Standard,43,1322,5.0,5
Standard,43,1333,11.0,11
Standard,43,1338,5.0,5
Standard,43,1348,10.0,10
Standard,43,1362,14.0,14
Standard,43,1369,7.0,7
Standard,43,1374,5.0,5
Standard,43,1389,15.0,15
Standard,43,1397,8.0,8
Standard,43,1404,7.0,7
Standard,43,1418,14.0,14
Standard,43,1427,9.0,9
Standard,43,1435,8.0,8
Standard,43,1442,7.0,7
Standard,43,1452,10.0,10
Standard,43,1461,9.0,9
Standard,43,1465,4.0,4
Standard,43,1469,4.0,4
Standard,43,1473,4.0,4
Standard,43,1477,4.0,4
Standard,43,1485,8.0,8
Standard,43,1493,8.0,8
Standard,43,1502,9.0,9
Standard,43,1508,6.0,6
Standard,43,1513,5.0,5
Standard,43,1520,7.0,7
Standard,43,1530,10.0,10
Standard,43,1537,7.0,7
Standard,43,1542,5.0,5
Standard,43,1551,9.0,9
Standard,43,1559,8.0,8
Standard,43,1564,5.0,5
Standard,43,1571,7.0,7
Standard,43,1575,4.0,4
Standard,43,1584,9.0,9
Standard,43,1590,6.0,6
Standard,43,1596,6.0,6
Standard,43,1608,12.0,12
Standard,43,1614,6.0,6
Standard,43,1619,5.0,5
Standard,43,1628,9.0,9
Standard,43,1636,8.0,8
Standard,43,1642,6.0,6
Standard,43,1650,8.0,8
Standard,43,1662,12.0,12
Standard,43,1669,7.0,7
Standard,43,1687,18.0,18
Standard,43,1694,7.0,7
Standard,43,1703,9.0,9
Standard,43,1709,6.0,6
Standard,43,1728,19.0,19
Standard,43,1734,6.0,6
Standard,43,1741,7.0,7
Standard,43,1756,15.0,15
Standard,43,1761,5.0,5
Standard,43,1770,9.0,9
Standard,43,1780,10.0,10
Standard,43,1797,17.0,17
Standard,43,1800,3.0,3
Standard,43,1811,11.0,11
Standard,43,1816,5.0,5
Standard,43,1827,11.0,11
Standard,43,1833,6.0,6
Standard,43,1841,8.0,8
Standard,43,1848,7.0,7
Standard,43,1852,4.0,4
Standard,43,1857,5.0,5
Standard,43,1864,7.0,7
Standard,43,1876,12.0,12
Standard,43,1885,9.0,9
Standard,43,1902,17.0,17
Standard,43,1906,4.0,4
Standard,43,1913,7.0,7
Standard,43,1919,6.0,6
Standard,43,1928,9.0,9
Standard,43,1940,12.0,12
Standard,43,1946,6.0,6
Standard,43,1958,12.0,12
Standard,43,1966,8.0,8
Standard,43,1985,19.0,19
Standard,43,1989,4.0,4
Standard,43,1993,4.0,4
Standard,43,1998,5.0,5
Standard,43,2008,10.0,10
Standard,43,2012,4.0,4
Standard,43,2020,8.0,8
Standard,43,2027,7.0,7
Standard,43,2032,5.0,5
Standard,43,2040,8.0,8
Standard,43,2058,18.0,18
Standard,43,2065,7.0,7
Standard,43,2074,9.0,9
Standard,43,2081,7.0,7
Standard,43,2087,6.0,6
Standard,43,2092,5.0,5
Standard,43,2100,8.0,8
Standard,43,2109,9.0,9
Standard,43,2116,7.0,7
Standard,43,2132,16.0,16
Standard,43,2149,17.0,17
Standard,43,2156,7.0,7
Standard,43,2161,5.0,5
Standard,43,2166,5.0,5
Standard,43,2182,16.0,16
Standard,43,2195,13.0,13
Standard,43,2202,7.0,7
Standard,43,2211,9.0,9
Standard,43,2221,10.0,10
Standard,43,2233,12.0,12
Standard,43,2236,3.0,3
Standard,43,2244,8.0,8
Standard,43,2251,7.0,7
Standard,43,2264,13.0,13
Standard,43,2273,9.0,9
Standard,43,2283,10.0,10
Standard,43,2288,5.0,5
Standard,43,2293,5.0,5
Standard,43,2305,12.0,12
Standard,43,2313,8.0,8
Standard,43,2324,11.0,11
Standard,43,2347,23.0,23
Standard,43,2378,31.0,31
Standard,43,2384,6.0,6
Standard,43,2393,9.0,9
Standard,43,2404,11.0,11
Standard,43,2423,19.0,19
Standard,43,2435,12.0,12
Standard,43,2444,9.0,9
Standard,43,2451,7.0,7
Standard,43,2458,7.0,7
Standard,43,2463,5.0,5
Standard,43,2471,8.0,8
Standard,43,2482,11.0,11
Standard,43,2499,17.0,17
Standard,43,2511,12.0,12
Standard,43,2521,10.0,10
Standard,43,2545,24.0,24
Standard,43,2559,14.0,14
Standard,43,2563,4.0,4
Standard,43,2572,9.0,9
Standard,43,2580,8.0,8
Standard,43,2586,6.0,6
Standard,43,2600,14.0,14
Standard,43,2625,25.0,25
Standard,43,2629,4.0,4
Standard,43,2636,7.0,7
Standard,43,2657,21.0,21
Standard,43,2679,22.0,22
Standard,43,2696,17.0,17
Standard,43,2704,8.0,8
Standard,43,2709,5.0,5
Standard,43,2716,7.0,7
Standard,43,2721,5.0,5
Standard,43,2732,11.0,11
Standard,43,2740,8.0,8
Standard,43,2745,5.0,5
Standard,43,2752,7.0,7
Standard,43,2762,10.0,10
Standard,43,2775,13.0,13
Standard,43,2787,12.0,12
Standard,43,2799,12.0,12
Standard,43,2807,8.0,8
Standard,43,2819,12.0,12
Standard,43,2826,7.0,7
Standard,43,2839,13.0,13
Standard,43,2852,13.0,13
Standard,43,2856,4.0,4
Standard,43,2868,12.0,12
Standard,43,2873,5.0,5
Standard,43,2881,8.0,8
Standard,43,2908,27.0,27
Standard,43,2914,6.0,6
Standard,43,2919,5.0,5
Standard,43,2930,11.0,11
Standard,43,2940,10.0,10
Standard,43,2945,5.0,5
Standard,43,2971,26.0,26
Standard,43,2979,8.0,8
Standard,43,2987,8.0,8
Standard,43,2991,4.0,4
Standard,43,2997,6.0,6
Standard,43,3002,5.0,5
Standard,43,3007,5.0,5
Standard,43,3012,5.0,5
Standard,43,3017,5.0,5
Standard,43,3024,7.0,7
Standard,43,3031,7.0,7
Standard,43,3043,12.0,12
Standard,43,3053,10.0,10
Standard,43,3086,33.0,33
Standard,43,3100,14.0,14
Standard,43,3104,4.0,4
Standard,43,3108,4.0,4
Standard,43,3112,4.0,4
Standard,43,3118,6.0,6
Standard,43,3126,8.0,8
Standard,43,3136,10.0,10
Standard,43,3155,19.0,19
Standard,43,3167,12.0,12
Standard,43,3174,7.0,7
Standard,43,3195,21.0,21
Standard,43,3200,5.0,5
Standard,43,3208,8.0,8
Standard,43,3218,10.0,10
Standard,43,3250,32.0,32
Standard,43,3264,14.0,14
Standard,43,3273,9.0,9
Standard,43,3280,7.0,7
Standard,43,3290,10.0,10
Standard,43,3297,7.0,7
Standard,43,3309,12.0,12
Standard,43,3332,23.0,23
Standard,43,3352,20.0,20
Standard,43,3361,9.0,9
Standard,43,3365,4.0,4
Standard,43,3386,21.0,21
Standard,43,3398,12.0,12
Standard,43,3403,5.0,5
Standard,43,3414,11.0,11
Standard,43,3417,3.0,3
Standard,43,3420,3.0,3
Standard,43,3436,16.0,16
Standard,43,3448,12.0,12
Standard,43,3456,8.0,8
Standard,43,3468,12.0,12
Standard,43,3476,8.0,8
Standard,43,3482,6.0,6
Standard,43,3485,3.0,3
Standard,43,3502,17.0,17
Standard,43,3515,13.0,13
Standard,43,3524,9.0,9
Standard,43,3530,6.0,6
Standard,43,3536,6.0,6
Standard,43,3558,22.0,22
Standard,43,3562,4.0,4
Standard,43,3579,17.0,17
Standard,43,3583,4.0,4
Standard,43,3605,22.0,22
Standard,43,3615,10.0,10
Standard,43,3629,14.0,14
Standard,43,3646,17.0,17
Standard,43,3651,5.0,5
Standard,43,3659,8.0,8
Standard,43,3688,29.0,29
Standard,43,3697,9.0,9
Standard,43,3703,6.0,6
Standard,43,3709,6.0,6
Standard,43,3718,9.0,9
Standard,43,3724,6.0,6
Standard,43,3730,6.0,6
Standard,43,3742,12.0,12
Standard,43,3754,12.0,12
Standard,43,3762,8.0,8
Standard,43,3767,5.0,5
Standard,43,3779,12.0,12
Standard,43,3792,13.0,13
Standard,43,3800,8.0,8
Standard,43,3808,8.0,8
Standard,43,3812,4.0,4
Standard,43,3832,20.0,20
Standard,43,3844,12.0,12
Standard,43,3862,18.0,18
Standard,43,3873,11.0,11
Standard,43,3886,13.0,13
Standard,43,3897,11.0,11
Standard,43,3906,9.0,9
Standard,43,3926,20.0,20
Standard,43,3931,5.0,5
Standard,43,3941,10.0,10
Standard,43,3958,17.0,17
Standard,43,3966,8.0,8
Standard,43,3972,6.0,6
Standard,43,3981,9.0,9
Standard,43,3985,4.0,4
Standard,43,4004,19.0,19
Standard,43,4010,6.0,6
Standard,43,4017,7.0,7
Standard,43,4021,4.0,4
Standard,43,4026,5.0,5
Standard,43,4036,10.0,10
Standard,43,4052,16.0,16
Standard,43,4061,9.0,9
Standard,43,4077,16.0,16
Standard,43,4087,10.0,10
Standard,43,4092,5.0,5
Standard,43,4113,21.0,21
Standard,43,4120,7.0,7
Standard,43,4132,12.0,12
Standard,43,4152,20.0,20
Standard,43,4168,16.0,16
Standard,43,4182,14.0,14
Standard,43,4192,10.0,10
Standard,43,4201,9.0,9
Standard,43,4209,8.0,8
Standard,43,4218,9.0,9
Standard,43,4233,15.0,15
Standard,43,4251,18.0,18
Standard,43,4279,28.0,28
Standard,43,4283,4.0,4
Standard,43,4309,26.0,26
Standard,43,4320,11.0,11
Standard,43,4329,9.0,9
Standard,43,4356,27.0,27
Standard,43,4364,8.0,8
Standard,43,4374,10.0,10
Standard,43,4407,33.0,33
Standard,43,4413,6.0,6
Standard,43,4422,9.0,9
Standard,43,4435,13.0,13
Standard,43,4440,5.0,5
Standard,43,4445,5.0,5
Standard,43,4457,12.0,12
Standard,43,4466,9.0,9
Standard,43,4475,9.0,9
Standard,43,4479,4.0,4
Standard,43,4486,7.0,7
Standard,43,4507,21.0,21
Standard,43,4526,19.0,19
Standard,43,4538,12.0,12
Standard,43,4545,7.0,7
Standard,43,4561,16.0,16
Standard,43,4589,28.0,28
Standard,43,4595,6.0,6
Standard,43,4622,27.0,27
Standard,43,4633,11.0,11
Standard,43,4640,7.0,7
Standard,43,4650,10.0,10
Standard,43,4655,5.0,5
Standard,43,4671,16.0,16
Standard,43,4691,20.0,20
Standard,43,4733,42.0,42
Standard,43,4749,16.0,16
Standard,43,4793,44.0,44
Standard,43,4809,16.0,16
Standard,43,4814,5.0,5
Standard,43,4829,15.0,15
Standard,43,4842,13.0,13
Standard,43,4853,11.0,11
Standard,43,4863,10.0,10
Standard,43,4877,14.0,14
Standard,43,4901,24.0,24
Standard,43,4944,43.0,43
Standard,43,4969,25.0,25
Standard,43,4985,16.0,16
Standard,43,5000,15.0,15
Standard,43,5008,8.0,8
Standard,43,5027,19.0,19
Standard,43,5056,29.0,29
Standard,43,5078,22.0,22
Standard,43,5093,15.0,15
Standard,43,5114,21.0,21
Standard,43,5134,20.0,20
Standard,43,5144,10.0,10
Standard,43,5155,11.0,11
Standard,43,5161,6.0,6
Standard,43,5186,25.0,25
Standard,43,5217,31.0,31
Standard,43,5228,11.0,11
Standard,43,5237,9.0,9
Standard,43,5246,9.0,9
Standard,43,5257,11.0,11
Standard,43,5276,19.0,19
Standard,43,5282,6.0,6
Standard,43,5288,6.0,6
Standard,43,5298,10.0,10
Standard,43,5338,40.0,40
Standard,43,5358,20.0,20
Standard,43,5384,26.0,26
Standard,43,5394,10.0,10
Standard,43,5398,4.0,4
Standard,43,5429,31.0,31
Standard,43,5436,7.0,7
Standard,43,5446,10.0,10
Standard,43,5454,8.0,8
Standard,43,5478,24.0,24
Standard,43,5482,4.0,4
Standard,43,5497,15.0,15
Standard,43,5517,20.0,20
Standard,43,5527,10.0,10
Standard,43,5533,6.0,6
Standard,43,5540,7.0,7
Standard,43,5551,11.0,11
Standard,43,5568,17.0,17
Standard,43,5596,28.0,28
Standard,43,5614,18.0,18
Standard,43,5634,20.0,20
Standard,43,5641,7.0,7
Standard,43,5656,15.0,15
Standard,43,5666,10.0,10
Standard,43,5678,12.0,12
Standard,43,5693,15.0,15
Standard,43,5708,15.0,15
Standard,43,5715,7.0,7
Standard,43,5750,35.0,35
Standard,43,5779,29.0,29
Standard,43,5799,20.0,20
Standard,43,5807,8.0,8
Standard,43,5820,13.0,13
Standard,43,5840,20.0,20
Standard,43,5865,25.0,25
Standard,43,5870,5.0,5
Standard,43,5891,21.0,21
Standard,43,5917,26.0,26
Standard,43,5924,7.0,7
Standard,43,5936,12.0,12
Standard,43,5970,34.0,34
Standard,43,5978,8.0,8
Standard,43,6015,37.0,37
Standard,43,6021,6.0,6
Standard,43,6052,31.0,31
Standard,43,6064,12.0,12
Standard,43,6069,5.0,5
Standard,43,6078,9.0,9
Standard,43,6096,18.0,18
Standard,43,6111,15.0,15
Standard,43,6127,16.0,16
Standard,43,6137,10.0,10
Standard,43,6147,10.0,10
Standard,43,6157,10.0,10
Standard,43,6174,17.0,17
Standard,43,6186,12.0,12
Standard,43,6233,47.0,47
Standard,43,6255,22.0,22
Standard,43,6261,6.0,6
Standard,43,6308,47.0,47
Standard,43,6314,6.0,6
Standard,43,6321,7.0,7
Standard,43,6329,8.0,8
Standard,43,6384,55.0,55
Standard,43,6394,10.0,10
Standard,43,6408,14.0,14
Standard,43,6414,6.0,6
Standard,43,6441,27.0,27
Standard,43,6447,6.0,6
Standard,43,6455,8.0,8
Standard,43,6463,8.0,8
Standard,43,6502,39.0,39
Standard,43,6510,8.0,8
Standard,43,6586,76.0,76
Standard,43,6611,25.0,25
Standard,43,6628,17.0,17
Standard,43,6656,28.0,28
Standard,43,6679,23.0,23
Standard,43,6718,39.0,39
Standard,43,6723,5.0,5
Standard,43,6741,18.0,18
Standard,43,6767,26.0,26
Standard,43,6826,59.0,59
Standard,43,6871,45.0,45
Standard,43,6895,24.0,24
Standard,43,6929,34.0,34
Standard,43,6951,22.0,22
Standard,43,6990,39.0,39
Standard,43,7007,17.0,17
Standard,43,7037,30.0,30
Standard,43,7063,26.0,26
Standard,43,7106,43.0,43
Standard,43,7122,16.0,16
Standard,43,7129,7.0,7
Standard,43,7148,19.0,19
Standard,43,7167,19.0,19
Standard,43,7216,49.0,49
Standard,43,7230,14.0,14
Standard,43,7239,9.0,9
Standard,43,7245,6.0,6
Standard,43,7279,34.0,34
Standard,43,7314,35.0,35
Standard,43,7320,6.0,6
Standard,43,7325,5.0,5
Standard,43,7346,21.0,21
Standard,43,7360,14.0,14
Standard,43,7396,36.0,36
Standard,43,7461,65.0,65
Standard,43,7478,17.0,17
Standard,43,7494,16.0,16
Standard,43,7507,13.0,13
Standard,43,7538,31.0,31
Standard,43,7564,26.0,26
Standard,43,7571,7.0,7
Standard,43,7577,6.0,6
Standard,43,7611,34.0,34
Standard,43,7626,15.0,15
Standard,43,7636,10.0,10
Standard,43,7656,20.0,20
Standard,43,7667,11.0,11
Standard,43,7692,25.0,25
Standard,43,7742,50.0,50
Standard,43,7767,25.0,25
Standard,43,7804,37.0,37
Standard,43,7818,14.0,14
Standard,43,7825,7.0,7
Standard,43,7829,4.0,4
Standard,43,7899,70.0,70
Standard,43,7903,4.0,4
Standard,43,7938,35.0,35
Standard,43,7943,5.0,5
Standard,43,7948,5.0,5
Standard,43,7977,29.0,29
Standard,43,8038,61.0,61
Standard,43,8047,9.0,9
Standard,43,8056,9.0,9
Standard,43,8077,21.0,21
Standard,43,8083,6.0,6
Standard,43,8114,31.0,31
Standard,43,8132,18.0,18
Standard,43,8152,20.0,20
Standard,43,8209,57.0,57
Standard,43,8255,46.0,46
Standard,43,8284,29.0,29
Standard,43,8309,25.0,25
Standard,43,8410,101.0,101
Standard,43,8431,21.0,21
Standard,43,8488,57.0,57
Standard,43,8582,94.0,94
Standard,43,8649,67.0,67
Standard,43,8686,37.0,37
Standard,43,8712,26.0,26
Standard,43,8776,64.0,64
Standard,43,8802,26.0,26
Standard,43,8815,13.0,13
Standard,43,8873,58.0,58
Standard,43,8930,57.0,57
Standard,43,8962,32.0,32
Standard,43,9002,40.0,40
Standard,43,9103,101.0,101
Standard,43,9122,19.0,19
Standard,43,9156,34.0,34
Standard,43,9194,38.0,38
Standard,43,9224,30.0,30
Standard,43,9275,51.0,51
Standard,43,9317,42.0,42
Standard,43,9361,44.0,44
Standard,43,9432,71.0,71
Standard,43,9492,60.0,60
Standard,43,9565,73.0,73
Standard,43,9611,46.0,46
Standard,43,9705,94.0,94
